rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
53,0.9736609252912631,0.02057041420030488,54,0.9983344485873993,0.0018544357824720208,53,0.9979395058555381,0.002344947060994441,53,0.9744731800766283,0.019669693056344372,"{'reg_alpha': 1, 'reg_lambda': 0.5}"
58,0.9727517269991693,0.021809734549205886,57,0.9983069750068913,0.0018892774295459606,56,0.9978789790456579,0.002450948515013514,58,0.9736430395913155,0.020786850617131366,"{'reg_alpha': 1, 'reg_lambda': 1}"
56,0.9733603968764666,0.020477907356254967,62,0.9982186160981522,0.0020002443435156417,62,0.9976949073120872,0.0026729528607309294,56,0.9741698595146872,0.019579318827097413,"{'reg_alpha': 1, 'reg_lambda': 2}"
55,0.9735125117100644,0.020605251861731236,55,0.9983324199259813,0.0018223595131826454,57,0.9978774730356685,0.0023894563784155835,55,0.9743295019157088,0.019670548188847982,"{'reg_alpha': 1, 'reg_lambda': 3}"
71,0.9709058160851889,0.02297808655065374,66,0.998061547752447,0.002086627829696301,67,0.9975334748521814,0.0027302061220235737,71,0.9718869731800766,0.021881458942272166,"{'reg_alpha': 2, 'reg_lambda': 0}"
76,0.9702673574088774,0.023248895074014852,65,0.9980778229180428,0.0020687155784965103,64,0.9976119411563745,0.002667580657811942,76,0.971280332056194,0.022110985466015694,"{'reg_alpha': 2, 'reg_lambda': 0.01}"
67,0.9711818079097586,0.023134419429364894,77,0.9978904597252601,0.002285535021702205,80,0.9972056036126977,0.003148760693116858,66,0.9721424010217115,0.022045511581747845,"{'reg_alpha': 2, 'reg_lambda': 0.02}"
69,0.9710540402861018,0.022909606722014735,67,0.9980574165210925,0.002096970636156679,66,0.9975526425015329,0.002746531274416938,69,0.9720306513409962,0.021826134852202035,"{'reg_alpha': 2, 'reg_lambda': 0.05}"
73,0.9707507426602883,0.02321836647711061,73,0.9979914416993292,0.002133752492970767,75,0.9973337414749285,0.0029572201141970663,73,0.9717752234993613,0.02204155753886154,"{'reg_alpha': 2, 'reg_lambda': 0.1}"
60,0.9727302265891948,0.02144294667775036,64,0.9981104497063231,0.002096361776905005,65,0.9975798820424258,0.0027475880970895075,59,0.9735951468710089,0.02046995350327632,"{'reg_alpha': 2, 'reg_lambda': 0.5}"
64,0.9716723693958549,0.02218704296326877,70,0.9980207655413814,0.002210727882072373,69,0.9974687456367389,0.002918142216195621,64,0.972589399744572,0.02113677447076226,"{'reg_alpha': 2, 'reg_lambda': 1}"
66,0.9712393857312913,0.021865965328150355,69,0.9980257913206729,0.002225032922994301,71,0.9974505249446347,0.0030112753366727117,67,0.9721424010217113,0.02085280549954548,"{'reg_alpha': 2, 'reg_lambda': 2}"
75,0.9705670472670282,0.02390422522113063,72,0.9979915946135064,0.0022542075561527673,72,0.9974455588042932,0.0029248673720855107,75,0.9715836526181354,0.022742123256061366,"{'reg_alpha': 2, 'reg_lambda': 3}"
79,0.9700033050183794,0.024383905912934895,76,0.9978977970571974,0.00237301363382895,73,0.9973999592663786,0.0030449581305338927,79,0.9710568326947637,0.02315164900642007,"{'reg_alpha': 3, 'reg_lambda': 0}"
78,0.9701085718015408,0.024834477733787667,75,0.9979058964114509,0.0023291291262329634,76,0.9973098263918887,0.003097709320013635,77,0.9712005108556834,0.023568020152635732,"{'reg_alpha': 3, 'reg_lambda': 0.01}"
81,0.9697064319166688,0.02440078583657996,80,0.9978181644508384,0.0024039553983359256,79,0.9972268557773628,0.003138998741614114,81,0.9707854406130269,0.023140495057612287,"{'reg_alpha': 3, 'reg_lambda': 0.02}"
72,0.9708467645294627,0.023372619051589,68,0.9980406392872814,0.00221764173337552,68,0.9975327995512424,0.002894670688633035,72,0.9718390804597702,0.022251390572964384,"{'reg_alpha': 3, 'reg_lambda': 0.05}"
77,0.9701171565164856,0.023440361218094657,81,0.9978088112003313,0.002447733191218394,81,0.9971973330980559,0.003195712073225554,78,0.9711206896551724,0.022305499978514415,"{'reg_alpha': 3, 'reg_lambda': 0.1}"
80,0.9699268681386328,0.02393718225103569,78,0.997863330201651,0.002364897055188971,78,0.9972314684935398,0.003188814854157032,80,0.9709770114942529,0.022729097707874485,"{'reg_alpha': 3, 'reg_lambda': 0.5}"
70,0.9709554954611603,0.02304620848366041,74,0.9979716291191002,0.002283935579395491,74,0.997399591500254,0.0030502784964814077,70,0.9719189016602809,0.02195117264332815,"{'reg_alpha': 3, 'reg_lambda': 1}"
68,0.9711438673358449,0.022326940881349892,71,0.9979952747480383,0.0021933477495718148,70,0.9974525281549778,0.0028479059358189553,68,0.9720625798212005,0.021273330830719927,"{'reg_alpha': 3, 'reg_lambda': 2}"
74,0.9707140277645021,0.02313804157080511,79,0.9978456788084602,0.0024050321094517993,77,0.9972705429203964,0.0031299023875153795,74,0.9716794380587483,0.02202853424221481,"{'reg_alpha': 3, 'reg_lambda': 3}"
