rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
103,0.9470881278160658,0.0609746193855211,103,0.9906577909315268,0.011133011922409087,103,0.9905380399640891,0.011238724344675807,103,0.9527887398053144,0.05366960964652644,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 150, 'predictors': 'xgboost', 'use_predictor': True}"
104,0.9470881278160658,0.0609746193855211,104,0.9906577909315268,0.011133011922409087,104,0.9905380399640891,0.011238724344675807,104,0.9527887398053144,0.05366960964652644,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 150, 'predictors': 'lightgbm', 'use_predictor': True}"
105,0.9470881278160658,0.0609746193855211,105,0.9906577909315268,0.011133011922409087,105,0.9905380399640891,0.011238724344675807,105,0.9527887398053144,0.05366960964652644,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 150, 'predictors': 'forest', 'use_predictor': True}"
106,0.9515742999999726,0.05355006474268681,106,0.9932424552132979,0.008939468932701974,106,0.9931134356402772,0.009051443799717007,106,0.9561825835306497,0.04772368482125557,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 200, 'predictors': 'xgboost', 'use_predictor': True}"
107,0.9515742999999726,0.05355006474268681,107,0.9932424552132979,0.008939468932701974,107,0.9931134356402772,0.009051443799717007,107,0.9561825835306497,0.04772368482125557,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 200, 'predictors': 'lightgbm', 'use_predictor': True}"
108,0.9515742999999726,0.05355006474268681,108,0.9932424552132979,0.008939468932701974,108,0.9931134356402772,0.009051443799717007,108,0.9561825835306497,0.04772368482125557,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 200, 'predictors': 'forest', 'use_predictor': True}"
109,0.9314491643177071,0.08044414812191207,118,0.9925438543668731,0.008802281006475956,118,0.9928760995710568,0.008319955398756585,109,0.9409102867666403,0.06862333239805768,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 50}"
110,0.9408760846295674,0.06447615952120843,119,0.9993505197959631,0.0008317682147484577,119,0.99921533746477,0.0010607546554587271,110,0.9475269665877398,0.05624201500020214,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 100}"
111,0.9477603937958277,0.061254032519198934,120,0.999533429169373,0.0006520231688050805,120,0.999343008890138,0.0009728306651889878,111,0.9534333070244673,0.054007959522578045,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 150}"
115,0.9524728833358271,0.055315298666763574,121,0.9995961489637859,0.0005387006222973615,121,0.9994335192727636,0.0008238572898809228,115,0.9571823204419889,0.0493955879527702,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 200}"
